job_id,priority
770122,11602
770125,10917
770127,10917
770131,17901
770132,10917
770133,10917
770134,10917
770135,17901
770136,17901
770137,10917
770138,10917
770139,10917
770140,10917
770141,10917
770142,10917
770143,10917
770144,10917
770145,10917
770146,10917
770147,10917
770148,10917
770149,10326
770150,10917
770151,11602
770152,10917
770154,15390
770155,12192
770160,17901
770167,10801
770168,15390
770170,17901
770171,10801
770172,10917
770174,10917
770177,10326
770178,17901
770179,10917
770180,10917
770181,10326
770184,10917
770185,10326
770187,10917
770188,10326
770189,10326
770190,10326
770193,10326
770204,10326
770205,10326
770206,10326
770207,17901
770208,10326
770209,17901
770210,17901
770211,10326
770215,59041
770217,13765
770219,59041
770220,10326
770221,12489
770222,13765
770223,13537
770224,13793
770225,13793
770227,59041
770228,15390
770229,13765
770230,13765
770232,15390
770234,15390
770235,13765
770237,10326
770238,10326
770239,12489
770243,17901
770245,10917
770249,17901
770250,17901
770251,17901
770253,10917
770254,10917
770256,17901
770257,17901
770259,15390
770260,10917
770262,15390
770263,10917
770264,15390
770267,13793
770268,13793
770272,10326
770273,10917
770274,10917
770276,13793
770277,13793
770278,10917
770280,10326
770281,10326
770282,10326
770283,10326
770285,10326
770286,13793
770287,13793
770292,13793
770291,13793
770293,17901
770295,17901
770296,10326
770297,17901
770299,12489
770300,10326
770302,17901
770303,10326
770305,10326
770306,10326
770307,17901
770312,17901
770315,17901
770322,115745
770323,10326
770325,17901
770326,17901
770327,10326
770328,17901
770332,17901
770336,17901
770338,10917
770339,17901
770342,17901
770347,10326
770348,10326
770351,10326
770353,10326
770355,10326
770356,10326
770357,10326
770360,17901
770361,10917
770362,17901
770363,10326
770367,10917
770368,10326
770369,10326
770372,17901
770373,15390
770374,10917
770376,10326
770377,10917
770378,10326
770379,10326
770380,10326
770381,10917
770382,10917
770383,10326
770384,17901
770385,10326
770387,10917
770388,10326
770389,10326
770390,10326
770391,10917
770393,10326
770395,17901
770396,10326
770397,10917
770400,10326
770401,10326
770402,10326
770403,10326
770404,17901
770405,10326
770406,10326
770407,17901
770408,10326
770410,10326
770411,10326
770412,10326
770413,17901
770414,10326
770415,10326
770416,10326
770417,10326
770418,10326
770419,10326
770420,10326
770421,10326
770422,10326
770423,10326
770424,10326
770426,10326
770427,10326
770428,10326
770429,10326
770430,10326
770431,10326
770432,10326
770435,10917
770436,10326
770438,10917
770439,10326
770440,10326
770442,10326
770444,10326
770445,15390
770446,10917
770447,10326
770448,10326
770449,10917
770450,10326
770451,10326
770452,10326
770453,13765
770454,10326
770455,10326
770456,10326
770457,10917
770458,10917
770459,12489
770460,10326
770461,10917
770462,10326
770463,17901
770464,10326
770466,10326
770468,17901
770469,10917
770470,10326
770471,10326
770472,10326
770473,10326
770474,10326
770475,10917
770476,10326
770477,10326
770478,10326
770479,10917
770480,10326
770481,10917
770482,15390
770484,10917
770485,10917
770486,10917
770487,10917
770488,10917
770489,10917
770490,10917
770493,10917
770494,10917
770495,10326
770496,10326
770497,10326
770498,10326
770499,10917
770500,10917
770501,10326
770502,10326
770503,10326
770504,10326
770505,10326
770506,10326
770507,10326
770508,10326
770509,10326
770510,10326
770511,10326
770512,10326
770513,10326
770514,11898
770515,10326
770516,10326
770517,10326
770518,15390
770519,10326
770520,10326
770521,10326
770522,10326
770524,10326
770525,10326
770526,10326
770527,10917
770528,10326
770529,10326
770530,10326
770532,10917
770533,10326
770534,10326
770536,75896
770537,75896
770538,10917
770539,10326
770540,75896
770541,15390
770542,10326
770543,75896
770544,10326
770546,10917
770547,75896
770548,10326
770549,15390
770550,10326
770551,10326
770554,10326
770555,10326
770556,75896
770557,15390
770558,15390
770559,10326
770560,15390
770561,10326
770562,15390
770563,10917
770564,17901
770565,10326
770566,10326
770567,10326
770568,10326
770569,10326
770570,10326
770572,10326
770573,10326
770574,10326
770575,10326
770576,10326
770578,10917
770579,10917
770580,10917
770581,10917
770582,10917
770583,10326
770584,10326
770585,15390
770586,75896
770587,11602
770588,10326
770589,75896
770590,10917
770591,10326
770592,10917
770593,75896
770595,10326
770596,15390
770597,10326
770598,75896
770599,10326
770600,75896
770601,15390
770602,15390
770603,10326
770606,10326
770607,10917
770608,10917
770609,10326
770610,10326
770611,10917
770612,10326
770613,75896
770614,10917
770615,10326
770616,10917
770617,10326
770618,75896
770619,10326
770620,15390
770621,10326
770622,10326
770624,10326
770625,10917
770626,10917
770627,10917
770628,75896
770629,10326
770630,75896
770631,10326
770632,10326
770633,10326
770634,10326
770635,10326
770636,15390
770637,15390
770638,10326
770639,10326
770640,75896
770641,15390
770642,10326
770643,10326
770644,15390
770645,10326
770646,10326
770647,10326
770648,75896
770649,10326
770650,11602
770651,10326
770652,10326
770653,11602
770654,11602
770655,11602
770656,10326
770657,10326
770658,11602
770659,11602
770661,10326
770662,11602
770663,10326
770664,10326
770665,10326
770666,10326
770669,10326
770673,10326
770674,12489
770675,10326
770676,10326
770677,10326
770678,10326
770679,10917
770680,11602
770681,11602
770682,11602
770684,15390
770685,15390
770686,10326
770687,10917
770688,11602
770690,59041
770691,10326
770692,10326
770693,10326
770694,10326
770696,10326
770697,10326
770698,10326
770699,10326
770700,10326
770701,10326
770702,10326
770703,10326
770704,10326
770705,10326
770706,10326
770707,10917
770708,15390
770709,10326
770710,15390
770711,15390
770712,15390
770714,15390
770715,10326
770716,10326
770717,10326
770718,10326
770719,10326
770720,10326
770721,10326
770722,17901
770723,12489
770724,10326
770725,10326
770726,10326
770727,10326
770728,10326
770729,10326
770731,10917
770732,10917
770733,10917
770734,10326
770735,10326
770736,10326
770737,12489
770738,10326
770739,10917
770740,10326
770741,10326
770742,10326
770743,10326
770744,10326
770745,10326
770746,12489
770747,10326
770748,10326
770749,10326
770750,10326
770751,10326
770752,15390
770753,12489
770756,10326
770757,15390
770758,15390
770760,10326
770761,15390
770762,15390
770765,17901
770766,17901
770767,17901
770768,17901
770772,75896
770773,75896
770775,75896
770776,10326
770777,10917
770778,10917
770779,10917
770780,12489
770783,10326
770786,10326
770792,10725
770793,10917
770798,12489
770799,10725
770801,12489
770803,12489
770804,12489
770805,12489
770806,12489
770815,12489
770816,10326
770819,15390
770820,15390
770821,12489
770823,17901
770824,10326
770825,10326
770826,10326
770827,10326
770828,12489
770829,19540
770830,15390
770831,10326
770832,34071
770833,10326
770834,10326
770835,34071
770836,10326
770837,10326
770838,12489
770839,15390
770840,15390
770841,10326
770842,10326
770843,10326
770844,10326
770845,10326
770846,15390
770847,12489
770848,15390
770849,10326
770850,10326
770851,15390
770852,15390
770853,10326
770854,10326
770855,10917
770856,10917
770857,10917
770858,10917
770859,10917
770860,10917
770861,10917
770862,10917
770863,10917
770864,10326
770865,10917
770866,10917
770867,10326
770868,10326
770869,10326
770870,10326
770871,10917
770872,10326
770873,10917
770874,12489
770875,10917
770876,10326
770877,10917
770878,10917
770879,10917
770880,10917
770881,10917
770882,10917
770883,10917
770884,10917
770885,10326
770886,10326
770887,10326
770888,10326
770889,10326
770890,10917
770891,10917
770892,10917
770893,10917
770894,10917
770895,10917
770896,10326
770897,10326
770898,10326
770899,10326
770900,10917
770901,10326
770902,10326
770903,12489
770904,10326
770905,10326
770906,10326
770907,10326
770908,10326
770909,10326
770910,10326
770911,10326
770912,10326
770913,115745
770914,115745
770915,10917
770916,10326
770917,10917
770918,10917
770919,10917
770920,10917
770921,10917
770923,12489
770924,10326
770925,10917
770926,115745
770927,10917
770928,34071
770929,59041
770931,10326
770932,59041
770933,10326
770934,15390
770935,15390
770936,10917
770937,10917
770938,12489
770939,12489
770940,12489
770941,10326
770942,12489
770943,10326
770944,12489
770945,12489
770946,10725
770947,12489
770948,10326
770949,10326
770950,10725
770951,10917
770952,15390
770953,15390
770954,12489
770955,17901
770956,17901
770957,13793
770958,13793
770961,12489
770962,12489
770964,10917
770966,10917
770967,10917
770968,31011
770970,17901
770971,17901
770972,17901
770973,17901
770974,17901
770975,17901
770976,15390
770978,12489
770979,10326
770980,10326
770981,10326
770982,10326
770983,10326
770984,10326
770985,10326
770986,10326
770987,10326
770988,12489
770989,15390
770990,17901
770991,17901
770992,17901
770993,10326
770994,15390
770995,10326
770996,59041
770998,15390
770999,12489
771000,12489
771001,12489
771002,12489
771003,12489
771004,12489
771005,12489
771006,19540
771007,12489
771008,19540
771010,15390
771011,12489
771012,17901
771013,17901
771014,12489
771015,12489
771016,12489
771017,10326
771018,10326
771019,10326
771020,10326
771021,10326
771022,10326
771023,10326
771024,10326
771025,10326
771026,10326
771027,10326
771028,10326
771029,10326
771030,10326
771031,13765
771033,13765
771034,13765
771035,10326
771036,13765
771037,17901
771038,10326
771039,17901
771040,10326
771041,17901
771042,10326
771043,10326
771044,10326
771045,38220
771046,13765
771047,10326
771048,10725
771050,12192
771051,12192
771052,12192
771053,12192
771057,10326
771058,10326
771059,10326
771060,10326
771061,10326
771062,12489
771063,12489
771064,12489
771069,10326
771070,12489
771071,10326
771072,15390
771074,15390
771075,13537
771076,10326
771077,10326
771081,10326
771082,12489
771085,12489
771086,12489
771087,12489
771088,10326
771090,10326
771091,10326
771092,12489
771093,10326
771094,17901
771096,10326
771097,10326
771098,10326
771099,10326
771100,12489
771101,10326
771102,10326
771103,10326
771104,10326
771108,10326
771109,10917
771110,10917
771111,10917
771112,10917
771113,10326
771114,10326
771115,10326
771116,10326
771117,10326
771118,10326
771119,10326
771120,10326
771121,10326
771122,10326
771123,12489
771124,12489
771125,10326
771126,10326
771127,12489
771128,10326
771129,10326
771131,10326
771132,10326
771133,12489
771134,10326
771135,10326
771137,10326
771138,12489
771139,10326
771140,10326
771141,10326
771142,10326
771143,10326
771144,15390
771145,10326
771146,12489
771147,10326
771148,10326
771149,12489
771150,15390
771151,10326
771152,12489
771153,15390
771154,10326
771155,10326
771156,10326
771157,10326
771159,10326
771160,10326
771161,12489
771162,10326
771163,10326
771164,10326
771165,12489
771166,15390
771167,15390
771168,12489
771169,12489
771170,12489
771171,12192
771172,15390
771173,15390
771174,12489
771175,12489
771176,12489
771177,10326
771178,10326
771179,12489
771180,12489
771181,12489
771182,10326
771183,12489
771184,12489
771185,15390
771186,12489
771187,12489
771188,12489
771189,12489
771190,12489
771191,10326
771192,10326
771193,12489
771194,12489
771195,12489
771196,10326
771197,12489
771198,12489
771199,10326
771200,12489
771201,10326
771202,12489
771203,12489
771204,12489
771205,12489
771206,12489
771207,12489
771208,12489
771209,12489
771210,12489
771211,12489
771212,12489
771213,12489
771214,12489
771215,12489
771216,12489
771217,12489
771219,12489
771220,10326
771221,12489
771222,10725
771225,10326
771226,10326
771227,12489
771228,12489
771229,12489
771233,12489
771238,12489
771239,12489
771243,10326
771249,18759
771250,18759
771251,18759
771266,10326
771267,10326
771275,15390
771280,15390
771288,10917
771290,15390
771291,12489
771292,12489
771293,10917
771295,10917
771296,59041
771297,59041
771299,10917
771300,38220
771301,34071
771303,38220
771304,38220
771305,15390
771310,75896
771311,15390
771312,34071
771313,34071
771320,34071
771321,34071
771323,34071
771327,34071
771333,10326
771336,10917
771337,10917
771338,10917
771339,10326
771340,12489
771351,10326
771352,10326
771372,15390
771373,15390
771375,15390
771376,15390
771377,15390
771378,15390
771379,15390
771385,10917
771386,10917
771387,12489
771388,34071
771389,75896
771390,75896
771391,10917
771392,10326
771393,10326
771394,10917
771395,12489
771396,10326
771397,10917
771398,10326
771399,10326
771400,12489
771401,17901
771402,12489
771403,10179
771404,15390
771405,15390
771407,12489
771408,13765
771410,10179
771411,15390
771412,12489
771413,10326
771417,13765
771418,13765
771419,10326
771422,10326
771423,10917
771424,10326
771425,12489
771426,10326
771427,12489
771428,10326
771429,10326
771430,12489
771431,12489
771432,10326
771433,12489
771434,12489
771435,12489
771436,12489
771437,10917
771438,10326
771439,15390
771440,12489
771441,31011
771443,10326
771445,12489
771446,10326
771447,10326
771448,12489
771449,12489
771450,12489
771452,12489
771453,12489
771454,12489
771455,13537
771456,12489
771457,10326
771459,12489
771461,12489
771462,10326
771463,10326
771464,12489
771466,12489
771467,13537
771468,12489
771469,12489
771472,10801
771473,15390
771474,12489
771475,12489
771476,12489
771477,10801
771478,10801
771479,10801
771480,10801
771482,10801
771483,10801
771484,10801
771487,15390
771488,10326
771489,10326
771490,10326
771491,10326
771492,10326
771493,10326
771494,10326
771495,10326
771496,10326
771497,13537
771498,10326
771499,10326
771500,10326
771501,10326
771502,15390
771503,10326
771504,15390
771505,15390
771506,10326
771507,10326
771508,10326
771509,10326
771510,10326
771511,10326
771512,10326
771513,10326
771514,10326
771517,15390
771519,10326
771520,10326
771521,15390
771522,15390
771523,10326
771524,15390
771525,10326
771527,10326
771528,10326
771531,13793
771532,10326
771533,10326
771534,10326
771536,13793
771537,10326
771538,10326
771539,10326
771540,13793
771542,10326
771544,13793
771545,10326
771546,75896
771547,75896
771548,10326
771549,75896
771551,10326
771553,12489
771554,10326
771555,12489
771557,12489
771559,12489
771560,75896
771561,10326
771562,12489
771563,12489
771565,75896
771566,10326
771568,15390
771570,10326
771571,75896
771573,19540
771575,75896
771576,10326
771577,10326
771579,12489
771582,10326
771583,10326
771584,12489
771585,10326
771586,12489
771587,12489
771589,10326
771590,10326
771592,10326
771593,10326
771594,10326
771595,10326
771596,13793
771597,10326
771599,10326
771600,75896
771601,10326
771602,10326
771603,10326
771604,75896
771605,10326
771606,75896
771608,10326
771609,10326
771610,10326
771612,10326
771613,10326
771614,10326
771615,10326
771616,10326
771617,10326
771618,10326
771619,10326
771620,10326
771621,13793
771622,10326
771626,10326
771627,10326
771629,10326
771630,13793
771631,10326
771632,75896
771633,10326
771634,10326
771635,75896
771636,10326
771637,75896
771638,10326
771639,10326
771640,75896
771641,10917
771642,10326
771643,10326
771644,10917
771645,13793
771646,10326
771647,10326
771648,75896
771649,10326
771650,75896
771651,10326
771652,10326
771653,10326
771654,75896
771655,17901
771656,75896
771657,17901
771658,10326
771659,10326
771660,10917
771661,75896
771662,10917
771663,17901
771664,17901
771665,17901
771666,17901
771667,10326
771668,75896
771669,17901
771670,17901
771671,75896
771672,13793
771673,75896
771674,75896
771675,10326
771676,10326
771677,10326
771678,10326
771679,10326
771680,10326
771681,75896
771682,10326
771683,10326
771684,75896
771685,10326
771686,75896
771687,10326
771688,10326
771689,75896
771690,10326
771691,10326
771692,10326
771693,17901
771694,17901
771695,17901
771696,17901
771697,17901
771698,17901
771699,17901
771700,17901
771701,17901
771702,17901
771703,10326
771704,17901
771705,10326
771706,13793
771707,17901
771708,10326
771709,10326
771710,17901
771711,10326
771712,10326
771713,10326
771714,10326
771715,10326
771716,10326
771717,10326
771719,10326
771720,13793
771721,10326
771722,10326
771723,10326
771724,10326
771725,10326
771726,10326
771727,10917
771728,12489
771729,12489
771730,10917
771733,10917
771734,10326
771735,10917
771736,12489
771737,10917
771738,10917
771739,10326
771740,10326
771741,67968
771742,67968
771743,10917
771744,10326
771745,10326
771746,115745
771747,10917
771748,10326
771749,10326
771750,10917
771751,10326
771752,10917
771753,10917
771754,10326
771755,10326
771756,12489
771757,10917
771758,12489
771759,10326
771760,10326
771761,12489
771762,10326
771763,10326
771764,10917
771765,10326
771766,10326
771767,10326
771768,10326
771769,12489
771770,10326
771771,10326
771772,10326
771773,10917
771774,12489
771775,10326
771776,12489
771777,10326
771778,13793
771779,13793
771780,10326
771781,10326
771782,10326
771783,10326
771784,10326
771785,10326
771786,10326
771789,10917
771791,10326
771792,10917
771793,10326
771794,10326
771795,12489
771798,10326
771801,10917
771802,10326
771804,10326
771805,12489
771806,59041
771809,13537
771811,10326
771813,10326
771815,10326
771820,15390
771827,10326
771829,10326
771830,10326
771831,10326
771832,75896
771834,10326
771836,10326
771837,10326
771838,75896
771839,15390
771840,15390
771841,34071
771842,12489
771843,10326
771844,10326
771845,34071
771846,75896
771848,10326
771849,34071
771853,15109
771854,10326
771856,75896
771857,10326
771858,10326
771860,10326
771861,10326
771862,10326
771863,10326
771864,13537
771865,10326
771866,75896
771867,10326
771871,10326
771877,11602
771881,10326
771882,11602
771883,10326
771885,11602
771889,75896
771891,11602
771893,10326
771894,10326
771898,11602
771900,10917
771901,75896
771902,10326
771904,10917
771905,10326
771907,10917
771910,10917
771911,10917
771912,10326
771913,75896
771914,10917
771915,10917
771916,10326
771917,10917
771918,10917
771920,10917
771921,10801
771923,12489
771924,10801
771925,10326
771926,11602
771928,10326
771929,10326
771930,10917
771932,10326
771933,12489
771936,59041
771938,11602
771940,10326
771941,10326
771942,59041
771943,11602
771944,10326
771945,10326
771946,10326
771948,10326
771949,11602
771950,10326
771951,75896
771953,10326
771954,10801
771955,10801
771957,10326
771958,11602
771959,10326
771960,15390
771961,10326
771963,10326
771965,10326
771968,10326
771969,10326
771971,10326
771972,10326
771975,10326
771976,10326
771977,10326
771979,10326
771980,10917
771981,12489
771982,10326
771983,10326
771985,10326
771986,10917
771987,11602
771988,59041
771989,10326
771990,10326
771992,11602
771993,10326
771994,11602
771995,10326
771996,10326
771998,75896
771999,10326
772000,10326
772001,10326
772002,10326
772003,10326
772004,75896
772005,10326
772006,10917
772007,10917
772008,10326
772009,10326
772010,10917
772013,11602
772014,10326
772015,10801
772016,10917
772017,10326
772019,10917
772020,11602
772021,10917
772022,10326
772023,11602
772024,10917
772026,10326
772027,10917
772030,10917
772031,10917
772034,10326
772036,10326
772037,10326
772038,10326
772039,10326
772040,10326
772042,10326
772043,10917
772048,10326
772049,10326
772051,10326
772055,10326
772056,11602
772057,10326
772061,13537
772065,10326
772066,10326
772067,12489
772068,10326
772069,10326
772070,10326
772071,10917
772072,12489
772073,12489
772074,10326
772076,10326
772077,10326
772078,10326
772080,10326
772081,10917
772082,10326
772083,10326
772084,13537
772085,10326
772086,10917
772087,59041
772088,12489
772090,34071
772091,10326
772092,12489
772093,75896
772094,12489
772096,13793
772095,13793
772097,12489
772101,13793
772102,13793
772104,10326
772105,12489
772106,12489
772107,10326
772110,12489
772111,12489
772113,59041
772114,10326
772115,12489
772118,13793
772119,13793
772120,59041
772124,10326
772125,12489
772126,10326
772127,10326
772128,10326
772129,10326
772130,10326
772131,12489
772132,10326
772134,10326
772135,10326
772137,10326
772138,10326
772139,10326
772140,10326
772142,10326
772143,10326
772144,10326
772145,10326
772146,10326
772149,10326
772150,10326
772152,10326
772153,10326
772155,10326
772156,10326
772157,10326
772158,10326
772161,10326
772163,10326
772164,10326
772166,12489
772167,10326
772168,10326
772169,10326
772170,10326
772173,10326
772174,12489
772175,12489
772176,10326
772177,10326
772178,10326
772179,10326
772181,10326
772183,10326
772184,10326
772189,10326
772193,10326
772203,10326
772206,10326
772210,10326
772211,10326
772212,10326
772213,10326
772216,10326
772218,10326
772220,10326
772221,10326
772222,10326
772223,10326
772225,10326
772227,13793
772230,10326
772232,10326
772233,11898
772234,10326
772235,10326
772238,10326
772239,10326
772240,10326
772242,10326
772243,10326
772245,10326
772247,10917
772248,12489
772250,10326
772252,10326
772253,10326
772255,10326
772256,10326
772258,11898
772260,10326
772261,10326
772263,10326
772266,10326
772269,10326
772270,12489
772271,10326
772275,12489
772277,10326
772281,10917
772282,10326
772283,38220
772284,10326
772287,15390
772288,10326
772289,10326
772293,10326
772295,10326
772296,10326
772297,10326
772302,10917
772305,10917
772309,10326
772311,10326
772313,12489
772316,16935
772317,10326
772318,10326
772319,10326
772321,10326
772323,10326
772324,10326
772325,31011
772326,10326
772327,10917
772329,10326
772330,10326
772331,10326
772333,10326
772334,10326
772335,10917
772336,10326
772337,15390
772338,10326
772339,10326
772340,12489
772341,15390
772343,10326
772345,15390
772346,15390
772347,10326
772349,10326
772350,10326
772351,10326
772352,10326
772353,10326
772354,38220
772355,10326
772357,10326
772358,10326
772360,10326
772361,10917
772362,10326
772363,10326
772364,10326
772365,10326
772366,10917
772367,10326
772368,10326
772369,10326
772370,10326
772371,10326
772372,12489
772375,10326
772376,10326
772379,10326
772381,10326
772382,10326
772383,10326
772384,10326
772385,10326
772386,10326
772389,10326
772390,10917
772391,10326
772392,10917
772393,10917
772395,15390
772397,10326
772399,10326
772400,10326
772401,12489
772403,10326
772404,10326
772405,10326
772406,10326
772407,10917
772409,10326
772411,10326
772412,10326
772413,10326
772414,10801
772415,10326
772417,10801
772419,10801
772420,10326
772421,17901
772423,10917
772424,10917
772426,10917
772428,10326
772429,10326
772430,10326
772432,10326
772433,15390
772434,10326
772435,10917
772437,10917
772438,10326
772439,59041
772440,10326
772442,17901
772443,10917
772444,15390
772446,10917
772447,17901
772450,17901
772451,15390
772452,15390
772453,10917
772454,10326
772455,13537
772456,10917
772458,10917
772460,15390
772462,10917
772463,59041
772465,59041
772469,10326
772471,10917
772472,10801
772473,10801
772477,59041
772479,10326
772480,10326
772481,10326
772483,59041
772484,10326
772487,12192
772488,34071
772489,10326
772490,12489
772491,10326
772492,10917
772493,10326
772495,10326
772496,10326
772497,10326
772498,10326
772499,12489
772500,12489
772501,10326
772502,10326
772504,10326
772505,10917
772506,10326
772507,10326
772508,10326
772511,59041
772512,12489
772513,12192
772514,34071
772515,12192
772518,12489
772519,12489
772520,59041
772522,10326
772523,10326
772524,34071
772525,10326
772526,115745
772527,17901
772530,10326
772531,10326
772533,10326
772534,17901
772535,12489
772541,10326
772542,10326
772543,10326
772546,17901
772550,17901
772551,17901
772552,10801
772554,17901
772557,10917
772706,10326
772707,10326
772708,10326
772709,15390
772810,17901
772811,59041
772815,10326
772819,10326
772820,12489
772823,10326
772824,10326
772826,10326
772827,10326
772830,10326
772831,10326
772832,12489
772833,12489
772835,75896
772837,59041
772838,75896
772840,10326
772841,17901
772842,59041
772843,10326
772844,10326
772845,10326
772846,10326
772847,10326
772848,12489
772849,10326
772850,10326
772851,10326
772852,17901
772854,10326
772856,75896
772857,10326
772858,10326
772859,17901
772860,17901
772861,12489
772862,86834
772863,86834
772864,17901
772865,17901
772866,12489
772867,17901
772868,75896
772869,17901
772870,10326
772871,10326
772873,17901
772874,17901
772875,10326
772876,10326
772877,75896
772878,17901
772879,15390
772880,17901
772881,75896
772882,17901
772884,17901
772885,12489
772887,17901
772891,17901
772892,75896
772893,75896
772894,17901
772895,12489
772896,15390
772897,15390
772898,15390
772899,10326
772903,17901
772904,12489
772905,10917
772906,10917
772907,15390
772911,10326
772913,10326
772915,10326
772916,17901
772917,17901
772918,75896
772919,10326
772920,10326
772921,10326
772922,17901
772923,10326
772925,10326
772926,10326
772927,17901
772928,17901
772929,17901
772930,17901
772932,17901
772933,17901
772934,15390
772935,15390
772937,17901
772938,17901
772939,10326
772940,10326
772943,10326
772944,10326
772945,10326
772949,12489
772950,12489
772951,12489
772953,17901
772954,12489
772956,10326
772958,10326
772959,10326
772960,10917
772961,10326
772962,10326
772963,59041
772965,59041
772966,59041
772968,59041
772970,10326
772971,10917
772972,12489
772973,10917
772974,10326
772975,59041
772976,10326
772977,10326
772978,10326
772979,10326
772980,10917
772981,10326
772982,19540
772983,10326
772984,15390
772985,59041
772986,15390
772987,10326
772989,10326
772990,12489
772991,10326
772993,12489
772995,12489
772996,17901
772997,10326
772998,10326
772999,10917
773000,17901
773001,10917
773002,10917
773003,10326
773004,17901
773005,12489
773006,10326
773007,10326
773008,10326
773009,17901
773010,10326
773011,75896
773012,75896
773014,75896
773015,75896
773017,12489
773018,75896
773019,75896
773020,75896
773021,17901
773022,17901
773023,75896
773025,17901
773026,10917
773030,10326
773031,75896
773032,10326
773033,17901
773034,75896
773035,75896
773039,10917
773040,10917
773042,17901
773043,75896
773044,75896
773045,17901
773047,75896
773048,10917
773049,10917
773052,75896
773053,17901
773054,75896
773055,17901
773056,10326
773057,75896
773058,17901
773059,17901
773060,75896
773061,75896
773062,17901
773063,10326
773064,17901
773065,17901
773066,12489
773067,17901
773068,10326
773069,12489
773070,17901
773071,17901
773072,12489
773073,10326
773074,17901
773075,10326
773076,17901
773079,10326
773080,10326
773081,17901
773082,10326
773083,17901
773084,17901
773085,10326
773086,17901
773087,10326
773088,10326
773089,10326
773090,75896
773091,75896
773092,75896
773093,17901
773094,17901
773095,10917
773096,17901
773097,17901
773098,10326
773099,15390
773100,10326
773101,10326
773102,15390
773103,75896
773104,75896
773105,10917
773106,75896
773107,10326
773108,10917
773109,10326
773110,17901
773111,10917
773112,10917
773113,75896
773114,75896
773115,75896
773116,75896
773117,75896
773118,75896
773119,75896
773120,10917
773121,10917
773122,75896
773123,75896
773124,10326
773125,10917
773126,10917
773127,75896
773128,10326
773129,75896
773130,10326
773131,86834
773132,86834
773133,86834
773134,86834
773135,86834
773136,86834
773137,86834
773138,86834
773139,10326
773140,10326
773141,12489
773143,34071
773144,10917
773145,10326
773146,10326
773147,10326
773151,10326
773153,10326
773154,10326
773155,10326
773156,10326
773157,10326
773158,10326
773159,10326
773160,15390
773161,10326
773162,10326
773163,10326
773164,10326
773165,10326
773166,10326
773167,10326
773168,10326
773170,10917
773171,10326
773172,10917
773173,10917
773174,10917
773175,10917
773176,10917
773177,10326
773178,15390
773179,15390
773180,10326
773182,10917
773183,10326
773184,10326
773185,10917
773188,10326
773189,10326
773190,10326
773191,10326
773192,10326
773193,10326
773194,31011
773195,10326
773196,10326
773199,10326
773200,12489
773201,115745
773202,12489
773203,10326
773206,12489
773208,115745
773213,13537
773214,10326
773216,34071
773218,34071
773219,34071
773220,34071
773221,31011
773222,34071
773223,34071
773224,34071
773225,10326
773226,10326
773227,10326
773228,10917
773229,34071
773231,10326
773234,10917
773235,10326
773237,10917
773238,10917
773239,10917
773240,10326
773241,10326
773242,12489
773243,115745
773244,10326
773245,12489
773246,10326
773247,10326
773248,10326
773249,10917
773250,12489
773251,10326
773252,10326
773254,10326
773255,10326
773257,59041
773259,10326
773261,10326
773264,12489
773265,10326
773266,10326
773269,10326
773272,10326
773273,10725
773276,10326
773279,10326
773280,10326
773281,12489
773282,12489
773283,10326
773284,12489
773286,10326
773288,12489
773291,10326
773292,10326
773294,15390
773295,15390
773296,10326
773297,10326
773298,15390
773299,15390
773300,10326
773302,10326
773303,10326
773304,10326
773310,15390
773318,10326
773317,10326
773316,10326
773315,10326
773312,10326
773313,10326
773311,10326
773314,10326
773319,15390
773320,10917
773321,10326
773322,12489
773323,12489
773324,10326
773325,10326
773326,12489
773328,10326
773329,10326
773330,10326
773334,10326
773336,15390
773338,10326
773339,10326
773376,10326
773377,10326
773378,10326
773397,10326
773399,10326
773400,10917
773417,12489
773434,10326
773437,12489
773438,12489
773439,12489
773440,10326
773441,12489
773442,10326
773443,12489
773444,10326
773445,13793
773446,10326
773449,12489
773452,10326
773453,12489
773454,12489
773455,10326
773458,10326
773459,10917
773461,10326
773462,15390
773463,10326
773464,10326
773466,10326
773467,10326
773468,10326
773469,59041
773470,10917
773471,10326
773473,10326
773474,10326
773475,10326
773476,10917
773477,10917
773478,59041
773479,10326
773481,12489
773482,10917
773483,12489
773484,34071
773485,12489
773486,59041
773487,15390
773488,12489
773489,10917
773490,10326
773491,13537
773492,10917
773493,10917
773494,10326
773495,59041
773496,12489
773497,10917
773498,10326
773506,15390
773511,15390
773510,15390
773509,15390
773508,15390
773507,15390
773501,15390
773505,15390
773504,15390
773503,15390
773502,15390
773514,15390
773500,15390
773513,15390
773527,15390
773515,15390
773516,15390
773517,15390
773518,15390
773519,15390
773520,15390
773521,15390
773522,15390
773523,15390
773524,15390
773525,15390
773526,15390
773512,15390
773528,15390
773529,10917
773530,10326
773531,10326
773532,10326
773533,59041
773534,10326
773535,10326
773536,10326
773537,10326
773539,10326
773540,10917
773542,10326
773543,10326
773544,13537
773545,15390
773547,10326
773548,10917
773549,10917
773550,10326
773552,10326
773555,10917
773556,10725
773558,10326
773560,10326
773561,13537
773566,10326
773564,10326
773563,10326
773562,10326
773568,10326
773569,10326
773570,10326
773567,10326
773575,10326
773578,12489
773581,10326
773582,10917
773583,10326
773584,59041
773585,27682
773586,10326
773591,10326
773592,10326
