job_id,priority
785703,-3112
785704,-11577
785705,-4880
785706,-2442
785707,-1931
785708,-2442
785709,-1280
785710,1671
785711,2490
785712,-2222
785713,-2115
785714,-13315
785716,-2038
785717,-3013
785718,9212
785719,-1475
785720,159724
785721,-3597
785722,-2670
785723,-2734
785724,-2670
785725,-3513
785726,582
785729,159035
785730,-4002
785731,-5677
785732,-968
785734,-1112
785736,-1464
785737,-2913
785738,-4199
785739,-4396
785740,-3784
785741,-5433
785742,-2081
785743,-892
785746,-1280
785747,-4195
785748,-4372
785749,-4199
785750,-5661
785751,2732
785752,-3939
785754,-5433
785755,-4422
785756,-4910
785759,-4820
785760,-5433
785761,-3735
785762,-4910
785763,-3735
785764,-4422
785765,338
785766,-4422
785767,-1414
785768,-112
785769,-4842
785770,-4820
785771,-4642
785772,-5433
785773,-873
785774,-2081
785775,6094
785776,-1244
785777,-5193
785778,-2461
785779,461
785780,-4234
785781,-2155
785782,-2307
785783,-7480
785784,-3261
785785,-1923
785786,-14932
785789,-3245
785791,-1729
785792,-988
785793,-5725
785796,131
785798,-4004
785799,-4004
785801,-5282
785802,-2260
785803,-5084
785804,-2260
785805,-5681
785806,15426
785808,-4237
785809,-7330
785811,166154
785812,-6351
785813,-5719
785814,106356
785815,2431
785816,-5319
785817,194128
785818,5488
785819,195291
785821,-840
785822,-5934
785824,17418
785825,-2035
785826,-5198
785827,-5463
785828,185497
785830,-2845
785832,-3643
785833,2514
785834,2213
785835,-5319
785837,-781
785838,-5909
785839,160598
785840,251050
785841,-1906
785842,-2845
785843,-1719
785844,-5386
785845,518
785846,-3877
785847,-4448
785848,-5571
785849,-1309
785850,-3270
785851,-321
785852,1476
785853,156
785854,1464
785855,-3629
785857,12270
785858,-3885
785859,-2020
785860,-1989
785861,-2134
785862,15236
785863,-5113
785864,163385
785866,-10604
785867,-9282
785868,97360
785869,-885
785872,-5346
785873,4997
785874,-2424
785875,-5221
785876,-7244
785877,-5014
785878,-5818
785879,17028
785880,20146
785881,1882
785882,-5812
785883,-6088
785884,860
785886,-5852
785887,-7214
785888,-8379
785889,-6762
785891,4209
785892,-2221
785893,9226
785894,138806
785897,-3919
785898,-2074
785899,4909
785900,4319
785901,-713
785902,191079
785903,-8190
785904,172362
785905,-7583
785906,14151
785907,17892
785908,-2063
785910,1919
785912,2786
785913,2008
785915,2147
785916,1919
785917,2168
785918,918
785919,1690
785920,1928
785921,-613
785922,1508
785923,143881
785924,127
785925,675
785926,-520
785927,-1542
785928,5777
785929,-5145
785930,-45
785931,123930
785932,4167
785933,2784
785934,-2497
785935,-1663
785936,7801
785937,2182
785938,1799
785939,1215
785940,-751
785941,-3482
785942,-999
785943,175158
785944,221353
785945,-4504
785946,-2087
785947,-5216
785948,-3368
785949,-643
785950,-7689
785951,-4010
785952,-8872
785953,-4284
785954,138501
785955,-1229
785956,172500
785957,179567
785958,-1676
785959,-1581
785960,-1927
785961,151719
785962,20858
785963,5636
785964,128156
785965,4995
785966,11298
785967,6281
785968,10817
785970,-1637
785971,7017
785972,646
785973,2706
785974,-823
785976,421
785978,3551
785980,-442
785984,-9025
785985,-2797
785986,-6171
785987,-4931
785993,1369
785994,-1832
785995,-8190
785996,31379
785997,228616
785998,139374
785999,131272
786000,2285
786001,2815
786002,25034
786003,-2604
786004,-3253
786005,-3417
786006,2625
786007,-3449
786008,-1724
786009,1946
786010,1084
786011,-9432
786012,3689
786013,1163
786014,963
786015,-137
786016,-2420
786017,-1584
786018,-454
786019,5720
786021,-60
786022,-517
786023,475
786024,207
786025,349
786026,208
786027,3706
786028,22567
786031,25
786033,-3668
786032,-3497
786035,-415
786034,-4121
786037,-2221
786038,160063
786039,135623
786040,5900
786041,181
786042,-1029
786043,7338
786044,77567
786045,132
786046,72911
786047,-8769
786048,13132
786049,4231
786050,6009
786051,-16870
786052,87528
786053,112796
786054,72808
786056,111061
786057,91537
786058,387
786059,2709
786060,467
786061,-6795
786062,-23935
786063,5879
786064,-14864
786065,4157
786066,-18226
786067,-4578
786068,7787
786069,167768
786070,3577
786071,-5139
786072,-5122
786073,-3845
786074,-3290
786075,2342
786076,586
786077,-5122
786078,-4131
786079,5609
786080,137911
786081,-2889
786082,3230
786083,3177
786084,2301
786085,2720
786086,74149
786087,2146
786088,-4550
786089,1377
786092,2447
786093,215812
786094,-5982
786095,1306
786096,2528
786097,-6874
786098,125645
786099,-4213
786100,1467
786101,5795
786102,-4429
786103,3602
786104,529
786105,29095
786106,20048
786109,26208
786110,4858
786111,-4432
786112,1407
786113,-400
786114,167364
786115,4119
786116,4661
786117,220728
786118,190703
786119,-133
786120,-2131
786121,154910
786122,190703
786123,113361
786124,-5639
786125,154910
786126,113361
786127,-1928
786128,154910
786129,5993
786130,154737
786131,-1103
786132,-2102
786133,-1928
786134,217918
786135,-1974
786136,-2801
786137,3842
786138,-1928
786140,142
786141,-3646
786142,1773
786143,-1874
786144,-3858
786146,-1638
786147,2155
786150,-3017
786152,72181
786154,-1876
786155,-3333
786156,-1311
786157,-2447
786158,217894
786159,1179
786160,-3276
786162,-3561
786163,-2518
786164,-2517
786165,-1247
786166,-1926
786167,1962
786168,-278
786169,20304
786170,-3285
786171,-2747
786174,542
786175,-4434
786176,-2208
786177,1652
786178,3679
786179,17186
786180,16580
786183,-3754
786186,-1668
786188,1559
786190,1257
786191,13731
786192,278120
786194,-3754
786196,-4886
786197,-3754
786198,-4886
786199,-4271
786200,922
786201,79
786202,-5080
786203,1539
786204,-3876
786205,940
786206,-878
786207,173614
786208,1385
786210,879
786211,144116
786212,28538
786213,137568
786214,4263
786215,-3298
786216,-2960
786217,1012
786218,1470
786219,784
786220,-3275
786221,-2967
786222,-2562
786223,517
786224,-4159
786225,-3048
786226,1167
786227,656
786228,1249
786229,-1076
786230,656
786231,-621
786232,1346
786233,-14832
786234,36294
786235,-3553
786236,-3048
786237,-2154
786238,-2498
786239,-3768
786240,-4060
786241,-3261
786242,-2624
786244,-4393
786245,199
786246,-3117
786247,467
786248,-770
786249,129
786250,1695
786251,-3069
786252,879
786253,-2624
786254,-3261
786255,-3261
786256,-3156
786257,-3726
786258,-870
786259,-1373
786260,-775
786262,-314
786263,-2599
786264,1941
786265,153824
786266,28627
786267,-3310
786269,-819
786270,-2763
786275,-330
786276,-314
786277,-307
786274,-5036
786278,-2698
786279,-78
786280,-819
786281,-1973
786282,600
786283,917
786284,859
786285,-3310
786286,-661
786287,24494
786289,2108
786288,600
786290,202
786291,1122
786292,-1973
786293,413
786294,-2698
786295,-2104
786297,202
786296,-863
786298,-877
786299,-819
786300,1598
786301,1763
786302,812
786303,202
786304,-330
786305,23681
786306,1598
786307,1598
786308,20919
786309,4555
786312,3636
786313,157602
786314,156933
786315,-4352
786316,-1904
786317,-2698
786318,346
786319,145749
786320,-1682
786321,1362
786322,-220
786323,-1129
786325,-1765
786326,-1118
786324,-1024
786328,-4126
786332,-1509
786334,-3644
786335,-1118
786336,-600
786337,-881
786339,9
786338,-1260
786341,-1553
786342,-1212
786343,585
786345,-3525
786346,26205
786349,-1118
786350,145241
786352,-881
786353,-4496
786354,-897
786355,-1782
786356,-866
786357,-1012
786358,-1218
786360,6513
786362,-416
786361,-881
786364,-4126
786365,2825
786367,104775
786369,-881
786368,-1075
786370,1137
786371,-881
786372,-866
786373,129133
786374,-3297
786375,-1118
786376,-1688
786377,-4164
786379,-1825
786380,-600
786381,585
786382,-3758
786383,144596
786384,-3282
786385,-4171
786386,-3018
786387,-1794
786393,9374
786394,-577
786395,-1485
786396,-99
786397,-1599
786398,3275
786400,135880
786401,6540
786402,140498
786403,154523
786404,120229
786405,120229
786406,140498
786407,-2751
786408,-1516
786409,3472
786410,-123
786411,-1864
786412,-2275
786413,-2595
786414,2495
786415,-1943
786416,-2149
786417,-476
786419,-2149
786420,-4968
786422,-951
786423,-3978
786425,-2942
786426,-3089
786427,5421
786428,142753
786429,164762
786430,1804
786431,1648
786432,-2947
786433,-3699
786434,142753
786436,1637
786438,1804
786439,149409
786440,1804
786441,596
786442,4691
786444,173349
786445,123829
786446,147088
786448,-12502
786449,149342
786450,2844
786451,-5377
786452,-4375
786453,-4344
786454,159575
786455,-2632
786456,-4224
786457,-3654
786458,-4375
786460,-3929
786461,389
786464,-3531
786465,-2755
786466,-3142
786467,-3970
786469,-4329
786470,105814
786471,132796
786472,-1386
786473,3436
786474,9617
786475,167947
786476,5949
786477,-861
786478,-689
786479,-1662
786480,-579
786481,-876
786482,8409
786483,-1203
786484,23990
786486,81
786488,2606
786490,-6729
786491,-5880
786492,-6215
786493,-4045
786496,3684
786497,177211
786498,4038
786499,185263
786500,3556
786501,2017
786502,6424
786503,133887
786504,3847
786505,134
786506,2134
786507,5853
786508,3193
786509,4152
786510,3242
786511,277238
786512,-7875
786514,2186
786515,-1005
786517,3928
786518,2026
786519,30423
786520,3013
786521,1439
786522,12486
786523,2813
786524,157155
786525,2927
786526,1657
786527,182996
786528,3148
786529,2144
786530,28071
786531,12431
786532,66936
786533,157155
786534,7271
786535,185226
786536,-8577
786543,-986
786544,145
786545,-1170
786546,-1478
786547,-3487
786548,-497
786549,915
786550,17
786551,-201
786552,-733
786553,173
786554,300
786555,-720
786556,-32
786557,24
786558,-782
786559,-689
786560,14908
786561,156494
786562,159604
786563,4985
786564,-7480
786568,149782
786569,5954
786570,194562
786573,531
786571,507
786572,826
786574,20145
786578,-780
786575,-852
786577,-873
786576,-2733
786579,-136
786580,-1701
786581,8963
786582,-6155
786583,-6632
786584,88
786585,-4148
786586,8921
786587,18367
786588,301
786589,1434
786590,7952
786591,-704
786592,205865
786593,137681
786598,-1018
786599,-1196
786600,-798
786601,1404
786602,571
786603,630
786604,542
786605,1214
786606,225309
786607,265240
786608,2084
786609,269507
786610,-4644
786611,-2049
786612,1072
786614,-1940
786616,235632
786617,824
786618,2425
786620,554
786621,-5490
786622,-1496
786623,1801
786624,-926
786625,-1930
786626,-745
786628,220080
786629,501
786630,-1843
786631,19386
786632,15470
786633,-5574
786634,-6018
786636,-3681
786637,-5363
786640,-4032
786641,491
786642,-2399
786643,-1822
786644,5476
786645,698
786646,180
786649,-2104
786650,-1173
786652,-364
786654,111
786655,1562
786656,111
786657,203636
786658,142222
786659,-1660
786661,-44
786662,2221
786664,732
786666,-2565
786668,-2120
786670,177
786672,3559
786673,-5478
786675,128
786677,-4590
786678,44858
786681,19198
786682,116
786683,1526
786684,1224
786685,174923
786686,218398
786687,1441
786688,-1780
786689,-2212
786690,-625
786691,520
786692,558
786693,-2212
786694,258
786695,-156
786696,-6946
786697,-5207
786698,-4956
786699,-5511
786702,1796
786703,-4956
786704,-8169
786705,3324
786706,-444
786707,-601
786708,481
786709,-15521
786710,-65
786711,-6539
786712,-7807
786713,-9666
786714,-5614
786715,-8073
786716,-474
786717,1100
786718,-6169
786719,-9666
786720,-9481
786721,-5949
786722,-6169
786723,-2981
786724,-9732
786725,-5834
786726,-8903
786727,-8328
786728,3411
786729,1270
786730,849
786731,-2222
786732,-4394
786733,3004
786734,3531
786735,9607
786736,-9300
786737,15592
786738,30471
786739,30653
786740,13506
786741,2243
786742,115498
786743,1670
786744,23034
786745,113971
786746,-12422
786747,1216
786748,4019
786749,79945
786750,-5837
786751,-5560
786752,-7623
786753,-5560
786754,117740
786755,107477
786756,-6224
786759,3083
786760,-7077
786761,-5465
786762,-7501
786763,-5560
786764,-5977
786765,-186
786766,-4402
786767,-4827
786768,-4255
786769,-4591
786770,-3992
786771,14100
786772,-5572
786773,-841
786774,1327
786776,-1943
786777,-2218
786778,1071
786779,-2330
786780,-2942
786781,-4935
786782,140783
786783,140783
786784,2555
786785,1109
786786,161672
786788,-1433
786789,129556
786790,3266
786793,3320
786794,-40
786795,2456
786796,27057
786797,1043
786798,3100
786800,3727
786803,158723
786804,28344
786805,28344
786806,-2084
786807,-2906
786808,-908
786809,-125
786810,-6167
786811,-819
786812,-927
786813,-908
786814,-7973
786815,-2570
786816,-768
786817,-17701
786818,-3893
786819,-2570
786820,-1740
786821,1766
786822,-1740
786823,139269
786824,138379
786825,-7937
786826,-5996
786827,143337
786835,1983
786837,-13701
786840,1367
786843,4072
786844,1184
786847,9042
786849,988
786850,3487
786852,-1696
786853,6545
786855,7443
786856,300
786857,3487
786858,139501
786859,-1758
786860,3615
786861,10248
786862,4072
786863,5107
786864,-1120
786865,3967
786867,1343
786868,1511
786870,-2523
786871,146727
786872,1770
786873,-268
786874,-3186
786878,-913
786879,-4662
786880,-1335
786882,-4117
786884,262
786885,-2662
786886,-2960
786887,-1463
786888,175241
786890,206520
786891,-3449
786892,-674
786894,-3449
786895,-694
786896,225
786897,-690
786898,-855
786899,315
786900,137299
786901,-10387
786902,2670
786903,315
786904,2071
786905,-1515
786906,1641
786907,1220
786908,-8408
786909,-1756
786910,1157
786911,2234
786912,-3211
786913,-5059
786914,-796
786915,-8290
786916,-1336
786917,-1417
786918,-2352
786919,-497
786920,-1417
786921,-502
786922,-502
786923,126164
786924,141839
786926,3516
786927,-2241
786928,1833
786929,246
786930,318
786931,2255
786932,-2588
786933,1493
786934,-3960
786935,-7251
786936,-117
786937,-3314
786938,-645
786939,3535
786940,867
786941,-5253
786942,-1024
786943,-459
786944,-108
786945,-4034
786946,-7930
786947,378
786948,-4727
786949,-6026
786950,-1412
786951,-6690
786952,-1983
786953,-7077
786954,-912
786955,523
786956,3668
786957,1982
786958,2203
786959,-671
786960,2369
786961,5187
786962,4645
786963,-3530
786964,31705
786965,378
786966,7243
786967,7866
786968,9158
786969,6923
786970,2190
786971,7424
786972,3317
786973,2854
786974,8868
786975,9322
786976,2733
786977,3475
786978,2948
786979,-242
786980,3519
786981,1684
786982,3090
786983,-3508
786984,3160
786985,6179
786986,4790
786987,2826
786988,2503
786989,3234
786990,3597
786991,-144
786992,6642
786993,6387
786994,3375
786995,4560
786996,-1024
786997,3820
786998,2919
786999,3375
787000,4826
787001,-6930
787002,1332
787003,490
787004,2371
787005,-1377
787006,1861
787007,2529
787008,3563
787009,3300
787010,-3822
787011,246
787012,1837
787013,2040
787014,1642
787015,2600
787016,2326
787017,1704
787018,2768
787019,1778
787020,3011
787021,2443
787022,2630
787023,-580
787024,23
787025,-732
787026,-2987
787027,782
787028,2709
787029,-1815
787030,-2553
787031,1591
787032,-1147
787033,2037
787034,-1181
787035,1341
787037,-1939
787038,-322
787039,-3842
787040,3537
787041,893
787042,564
787043,4290
787044,1051
787045,5081
787047,4188
787048,7632
787049,7780
787050,-272
787051,2464
787052,2334
787053,4678
787054,1624
787055,2518
787057,4052
787058,3566
787060,-232
787059,4004
787061,15314
787062,6301
787063,-1207
787064,-381
787065,936
787066,2652
787067,6920
787068,4502
787069,3966
787070,-888
787071,-15
787072,-1374
787073,-2989
787074,2576
787075,4327
787076,2006
787077,824
787078,3464
787079,6029
787080,4052
787081,301
787082,38707
787083,4418
787084,1880
787085,3742
787086,2993
787087,145649
787088,15486
787089,4592
787090,4827
787091,5760
787092,3458
787093,1133
787094,13714
787095,3634
787096,6503
787097,2837
787098,6268
787099,-1105
787100,-218
787105,2485
787106,148175
787107,2006
787108,2611
787111,247
787112,129093
787113,2006
787114,7296
787116,1695
787117,3863
787118,10594
787119,5997
787120,148175
787121,1051
787122,5426
787123,-355
787124,148066
787125,2576
787126,2118
787127,6920
787128,1315
787129,2369
787130,5464
787131,-4602
787133,4553
787136,5055
787137,5679
787138,-1524
787139,-1351
787140,4830
787141,-1567
787143,5261
787142,-2444
787144,5020
787145,-1455
787146,4750
787147,1836
787148,4653
787149,143747
787150,4830
787151,7300
787153,12733
787154,-3453
787155,5370
787156,16416
787157,10338
787159,6049
787160,4791
787161,172
787162,1669
787164,13612
787165,12848
787166,10134
787167,2779
787168,11975
787169,4494
787170,4370
787171,6956
787172,28958
787173,4022
787174,5322
787175,-674
787176,4154
787177,3309
787178,20696
787179,-2155
787182,6579
787183,-553
787184,1885
787185,242031
787186,-1479
787188,5126
787189,238893
787190,1515
787191,2448
787192,4154
787193,3655
787194,-19
787195,7070
787196,6959
787197,-555
787198,-224
787199,-184
787200,1272
787201,1227
787202,2803
787203,1403
787204,-29
787205,1552
787206,579
787207,80
787208,12259
787209,-667
787210,-6520
787211,-1525
787212,931
787213,12258
787214,12338
787215,1002
787216,-3555
787217,-2845
787219,2920
787220,2146
787221,-9418
787222,12280
787223,4728
787224,1552
787225,1529
787227,672
787228,-2372
787230,3554
787234,-2049
787233,-1443
787232,-2319
787231,-1525
787236,-2862
787237,2035
787238,1375
787239,808
787240,-333
787242,-2246
787241,-1538
787243,3965
787245,-1981
787246,1531
787247,1710
787248,549
787249,-1538
787250,-221
787251,-2891
787252,-2891
787254,283
787255,-1765
787257,-4084
787259,142767
787260,429
787261,3464
787263,-1538
787264,-1637
787262,-3655
787265,872
787266,1499
787267,1375
787268,3283
787269,-1724
787270,-2246
787271,-3728
787272,3278
787273,2127
787275,-641
787276,-3555
787277,-2428
787279,3070
787281,4614
787282,2718
787283,-354
787284,-4
787285,151790
787286,26103
787289,1690
787290,6160
787291,5138
787292,-354
787295,6347
787294,4621
787297,7456
787299,6084
787298,3614
787301,7295
787302,6122
787303,27998
787306,1903
787307,2536
787308,168023
787309,482
787310,179064
787311,2033
787312,3805
787313,3019
787314,13682
787315,833
787317,101799
787318,13788
787319,4546
787320,13753
787321,3306
787322,14557
787323,1466
787324,-1183
787325,-1601
787327,9949
787328,11780
787329,15787
787330,14511
787331,214354
787332,214354
787333,3779
787334,3756
787335,17704
787336,15346
787339,14632
787341,13975
787343,-1840
787344,14135
787348,-552
787345,630
787346,3174
787347,-29
787349,2649
787350,26584
787351,13748
787352,26069
787353,-2433
787354,5411
787355,156
787356,-1035
787357,3239
787358,12153
787359,25016
787360,61417
787361,14033
787363,540
787362,540
787364,24861
787365,3239
787366,27394
787368,11561
787369,114538
787372,156
787371,251
787373,4586
787374,-435
787375,2696
787376,-777
787378,172011
787379,6449
787380,3805
787381,187014
787384,4218
787385,-1035
787386,-1196
787387,27394
787388,-9581
787390,2462
787391,12148
787392,-2433
787393,213489
787394,213489
787395,-585
787396,56
787398,1964
787399,4236
787401,6674
787400,701
787402,4094
787403,2120
787404,7373
787406,-72
787405,1111
787407,2688
787408,701
787409,202
787410,14105
787411,-786
787412,3442
787413,-24
787414,1978
787416,125
787417,125
787419,2785
787420,3719
787421,3550
787422,2842
787423,-6200
787424,1495
787425,1170
787426,6171
787427,16203
787428,2445
787429,21779
787430,915
787431,2902
787432,3948
787433,20550
787434,20264
787435,2383
787436,4285
787437,3884
787438,12563
787439,3218
787440,20891
787441,290612
787442,17598
787443,3839
787444,3878
787445,3941
787446,4079
787447,-297
787448,6257
787449,202
787450,332
787451,4361
787452,25055
787453,4942
787454,4302
787455,6663
787456,157944
787457,216473
787458,6902
787459,2606
787460,1965
787461,1693
787463,536
787464,915
787462,-72
787465,1020
787466,2099
787467,2120
787468,3550
787469,3673
787470,2252
787471,3654
787472,4480
787473,202
787474,3297
787475,285
787476,4094
787477,2356
787478,125
787480,-1851
787479,-1191
787481,1675
787482,5523
787483,4094
787484,6564
787485,5317
787486,1410
787488,21779
787489,450
787491,3442
787492,-546
787493,4833
787494,3947
787495,4184
787496,3705
787497,3935
787498,4507
787499,-145
787500,62373
787502,91580
787503,2154
787505,2688
787506,3402
787507,-1089
787508,2070
787509,44
787510,-72
787513,4426
787514,3719
787515,7192
787516,3808
787517,1111
787520,6797
787521,2570
787522,3654
787523,4320
787524,4507
787525,450
787526,5992
787527,4698
787528,-1087
787529,3353
787530,1953
787531,7024
787532,3550
787533,5026
787534,5450
787535,2610
787536,-105
787537,3897
787538,3512
787539,-72
787541,1879
787543,4974
787544,25191
787545,3268
787546,178
787547,672
787548,4737
787549,-581
787550,4222
787552,3921
787551,4229
787553,62
787554,3648
787555,3495
787556,180
787557,3356
787558,3840
787559,4234
787560,454
787561,-1454
787562,-745
787563,454
787564,4530
787565,1209
787566,20399
787567,582
787568,1209
787569,2959
787570,454
787571,3577
787572,338
787573,2205
787574,14238
787575,303
787576,-16
787578,3045
787579,22917
787580,643
787581,6799
787582,5324
787583,2951
787585,3333
787584,4319
787587,4452
787586,3854
787588,1702
787589,420
787590,3364
787591,2745
787592,3241
787593,-529
787594,2472
787595,420
787596,1413
787597,5472
787598,6117
787599,6037
787600,5759
787601,4319
787603,3098
787604,1702
787605,2314
787606,5841
787607,5158
787608,4083
787609,1629
787610,4747
787611,1936
787612,3333
787613,2303
787614,1591
787615,2120
787616,997
787617,1421
787618,26731
787619,2027
787620,4082
787621,967
787622,1346
787623,4475
787624,3269
787625,28261
787626,2122
787627,1346
787629,3904
787628,6973
787630,7073
787633,-397
787634,7286
787635,1280
787636,2276
787637,2670
787638,-206
787639,3108
787640,2255
787641,3984
787643,3703
787644,5201
787645,5593
787646,178
787647,22080
787648,5394
787649,2138
787650,6851
787651,1545
787652,2446
787653,646
787654,6217
787655,-1010
787656,646
787657,7434
787658,-197
787659,2796
787660,5734
787661,392
787662,773
787663,-1314
787664,5415
787665,301
787666,1890
787667,21646
787668,5205
787669,4510
787670,3168
787671,6413
787672,5165
787673,301
787674,2304
787675,2480
787676,7702
787677,24324
787678,-2490
787679,4102
787680,393
787681,173
787684,21864
787685,-3148
787686,4267
787687,5498
787688,392
787690,6277
787691,2630
787694,16430
787695,2575
787699,5427
787700,6322
787701,6372
787702,-252
787703,9222
787704,-2490
787705,2719
787706,23499
787707,6262
787708,6077
787710,5400
787711,28
787715,6666
787716,7684
787717,-197
787719,1867
787720,158933
787721,5819
787723,3507
787724,-1604
787727,4418
787729,-264
787730,-264
787732,5934
787731,5947
787733,5165
787734,4420
787735,301
787736,-596
787737,2748
787739,5469
787741,7702
787740,7702
787742,4304
787743,14238
787745,4490
787746,1893
787748,174357
787749,3966
787750,187271
787751,3236
787753,5777
787752,6322
787754,2869
787755,1604
787756,3271
787757,3876
787758,3525
787760,5411
787761,4494
787762,173545
787763,18050
787765,6474
787766,1499
787767,-998
787770,2868
787768,4973
787769,5517
787775,-794
787778,-998
787779,5128
787780,7923
787781,4121
787782,-504
787784,3411
787785,66
787786,-1992
787787,-4830
787788,3222
787789,3594
787790,-504
787791,1947
787792,138951
787793,3070
787796,7600
787797,2541
787798,15657
787799,2397
787800,4973
787801,14210
787802,-2639
787803,3258
787804,14964
787805,735
787807,4946
787806,3369
787808,3586
787809,5277
787810,-171
787811,2064
787812,15376
787813,14373
787814,10160
787815,18448
787816,-1405
787817,14154
787818,2521
787819,-407
787820,2787
787821,5462
787822,5128
787823,1661
787824,16272
787825,798
787826,19343
787827,1674
787828,9425
787829,4864
787830,2237
787831,5382
787832,5517
787833,4621
787834,22917
787836,2945
787837,1255
787838,4276
787839,5054
787840,2239
787841,17237
787842,5926
787843,8373
787844,3545
787845,-555
787846,6526
787847,5286
787848,-555
787849,2015
787850,2759
787851,163302
787852,5050
787856,310
787857,5199
787858,5064
787859,4698
787860,15149
787861,122122
787862,3856
787863,1935
787864,15292
787865,3412
787866,742
787867,5636
787868,-1418
787869,3025
787870,9522
787871,27143
787872,1405
787873,2554
787874,5437
787875,1645
787876,1792
787877,2171
787878,158839
787879,54
787882,4456
787883,183999
787885,4425
787884,778
787887,1434
787888,2840
787889,2840
787890,935
787891,14
787892,685
787893,1850
787894,-4665
787895,1797
787898,147031
787899,2224
787900,1256
787901,997
787902,199967
787903,1850
787904,-274
787905,1793
787906,1434
787907,13768
787908,39472
787909,2187
787910,-274
787912,241482
787913,310
787914,1207
787918,4199
787919,1570
787920,4158
787921,5387
787922,-3247
787923,7928
787924,5323
787925,3127
787928,-317
787929,1827
787930,2766
787931,5387
787933,-4697
787934,5342
787935,4552
787936,1674
787937,5355
787938,3692
787939,6265
787940,6265
787941,2750
787942,5949
787943,144930
787944,5241
787945,717
787946,1264
787947,5419
787948,2397
787949,2554
787950,839
787951,199855
787952,-2422
787953,2821
787954,2911
787955,154612
787956,2607
787957,137325
787958,4249
787959,1016
787960,27549
787961,38449
787962,1455
787963,1687
787964,2610
787965,2101
787967,1695
787966,4850
787968,194
787970,14444
787971,1650
787972,36830
787973,2310
787974,3442
787975,3685
787976,3042
787977,554
787979,3028
787980,1577
787981,869
787982,-613
787986,-804
787988,503
787990,148986
787991,148986
787992,554
787995,-397
787996,1711
787997,948
787998,1253
788000,2697
788002,194
788004,1615
788005,239597
788008,-613
788010,948
788013,2651
788015,239597
788016,2454
788017,948
788018,3330
788020,1579
788022,26150
788023,-464
788024,1469
788025,883
788026,10278
788027,5474
788029,-1000
788030,1640
788031,10767
788032,-868
788033,6118
788034,1757
788035,1865
788036,-909
788037,6551
788038,4124
788039,7051
788040,1778
788041,3493
788042,7301
788043,1666
788044,552
788045,7301
788046,2130
788047,3863
788048,1443
788049,4033
788050,798
788051,1640
788052,6969
788053,4792
788054,1394
788055,-1000
788056,2573
788057,-1898
788058,1398
788059,798
788060,-2517
788061,-2231
788062,-2981
788063,1277
788064,2050
788065,2744
788066,-750
788067,958
788068,8676
788069,9849
788070,1626
788071,880
788072,136
788073,2002
788074,-354
788075,241
788076,1469
788077,4592
788078,1364
788079,798
788080,883
788081,958
788082,-2435
788084,988
788087,-1062
788088,1811
788089,3740
788090,-1219
788091,118620
788092,1984
788093,864
788094,-2306
788095,2442
788096,4179
788097,5627
788098,144
788099,917
788100,2752
788101,5257
788102,10964
788103,-213
788104,3687
788105,5211
788106,-1386
788107,-1223
788108,7225
788109,4856
788111,4073
788112,4969
788113,-1468
788114,-1815
788115,4126
788116,-62
788117,4773
788118,1755
788119,2917
788120,807
788121,6122
788122,554
788123,-305
788124,-180
788125,3121
788126,-654
788127,3487
788128,218
788129,3044
788130,6537
788131,4273
788132,-336
788133,-654
788135,4126
788134,2808
788138,4220
788139,-7040
788141,535
788145,3207
788146,7178
788147,2917
788148,2021
788150,4054
788151,3207
788153,4054
788154,1792
788155,4840
788156,3113
788157,8493
788158,3581
788159,9465
788160,2422
788161,2328
788162,3714
788163,169161
788165,3302
788164,12496
788166,2189
788167,-2940
788168,10052
788169,2808
788170,-1644
788171,3081
788172,-1144
788173,-417
788174,3399
788175,4840
788176,1470
788177,4426
788178,3325
788179,55
788180,-1052
788181,3081
788182,4091
788183,-2320
788184,-557
788185,4770
788186,3743
788187,4217
788188,1843
788189,3348
788190,-1262
788191,6906
788192,3888
788193,853
788194,2044
788195,3320
788196,2967
788197,-2012
788198,1606
788199,-2963
788200,1844
788201,-3171
788202,6524
788203,1508
788204,55
788205,4098
788206,6906
788207,2631
788208,2713
788209,1340
788210,549
788211,4595
788212,6350
788213,3506
788214,7274
788215,1455
788216,6663
788217,-874
788218,3888
788219,3405
788220,-2428
788221,1165
788222,7274
788223,-3470
788224,2663
788225,4338
788226,-640
788227,853
788228,2248
788229,4873
788230,-935
788231,5910
788232,1274
788233,6906
788234,4256
788235,2484
788236,10549
788237,2087
788238,4097
788239,4674
788240,152598
788241,3320
788242,5513
788243,281076
788244,10013
788245,-7760
788246,5513
788247,4696
788254,114621
788255,3713
788256,4904
788257,2992
788258,4354
788259,4369
788260,2566
788261,5408
788263,5145
788264,5513
788265,5145
788266,2994
788267,5755
788268,5145
788269,5258
788270,4502
788271,4696
788272,5852
788273,4550
788274,5440
788275,4354
788276,-4112
788277,8961
788278,6106
788279,8702
788280,6367
788281,7869
788282,6852
788284,7487
788285,8909
788286,1632
788287,5972
788288,2896
788289,2945
788290,9808
788291,377
788292,11794
788293,3788
788294,833
788296,684
788297,-23
788299,5644
788300,4467
788305,8398
788306,3662
788307,1725
788308,1118
788310,1096
788312,21763
788313,-6853
788314,18342
788315,18019
788319,956
788320,-264
788321,2040
788322,1683
788324,317
788325,20633
788326,20641
788327,21161
788328,18861
788329,22102
788330,2254
788331,22598
788332,201007
788333,4081
788334,5067
788335,-2380
