,Loss/Train,Accuracy/Train,Loss/Valid,Accuracy/Valid
144,0.2803965210914612,0.9043068885803223,0.40608489513397217,0.8672000169754028
145,0.2808901369571686,0.9041265845298767,0.38979044556617737,0.8715000152587891
146,0.2821386456489563,0.9055288434028625,0.4014241099357605,0.8652999997138977
147,0.283782958984375,0.9029446840286255,0.3978671729564667,0.8675000071525574
148,0.2791876494884491,0.9065304398536682,0.3790278434753418,0.8712999820709229
149,0.28496620059013367,0.9020432829856873,0.4022783935070038,0.8650000095367432
150,0.2238885760307312,0.9263020753860474,0.32019737362861633,0.8925999999046326
151,0.2011590451002121,0.9339142441749573,0.3215070068836212,0.8920999765396118
152,0.19567520916461945,0.9360777139663696,0.31590735912323,0.8949000239372253
153,0.19418182969093323,0.9357972741127014,0.31506550312042236,0.8966000080108643
154,0.18596585094928741,0.9393630027770996,0.31342005729675293,0.8977000117301941
155,0.1878897249698639,0.938241183757782,0.31302326917648315,0.8967999815940857
156,0.18239255249500275,0.9401642680168152,0.31192514300346375,0.8955000042915344
157,0.179131418466568,0.9422075152397156,0.3172661364078522,0.8962000012397766
158,0.1767825037240982,0.9421073794364929,0.31927791237831116,0.8946999907493591
159,0.17476318776607513,0.9432091116905212,0.31679442524909973,0.8960999846458435
160,0.17412911355495453,0.9431490302085876,0.3137161433696747,0.8982999920845032
161,0.17414702475070953,0.9428085088729858,0.318744421005249,0.8956000208854675
162,0.17160743474960327,0.9437099099159241,0.31576165556907654,0.8949999809265137
163,0.1730303317308426,0.9427684545516968,0.32732564210891724,0.892300009727478
164,0.1697775274515152,0.9437099099159241,0.33107900619506836,0.890500009059906
165,0.17031143605709076,0.9444310665130615,0.33078521490097046,0.892300009727478
166,0.16708481311798096,0.9455128312110901,0.3243688941001892,0.8962000012397766
167,0.16624221205711365,0.9449719786643982,0.32415467500686646,0.8960999846458435
168,0.16721342504024506,0.9452524185180664,0.3221207559108734,0.8952999711036682
169,0.1669551432132721,0.9446914792060852,0.3251517415046692,0.8950999975204468
170,0.16487812995910645,0.9455528855323792,0.32063615322113037,0.8966000080108643
171,0.1643586903810501,0.9455528855323792,0.32763469219207764,0.8949999809265137
172,0.16486644744873047,0.9470753073692322,0.3318265974521637,0.8935999870300293
173,0.16320562362670898,0.9460336565971375,0.33026716113090515,0.8956000208854675
174,0.1621338427066803,0.9463942050933838,0.32552188634872437,0.8948000073432922
175,0.1589517891407013,0.9479367136955261,0.3300689160823822,0.8939999938011169
176,0.16017863154411316,0.9465945363044739,0.3347926735877991,0.8942999839782715
177,0.15853756666183472,0.9477764368057251,0.3285527229309082,0.8964999914169312
178,0.15812739729881287,0.9483774304389954,0.3383704721927643,0.8906000256538391
179,0.15863338112831116,0.9485977292060852,0.32977256178855896,0.8928999900817871
180,0.16212093830108643,0.9453525543212891,0.33788198232650757,0.8930000066757202
181,0.15903659164905548,0.9473156929016113,0.3256798982620239,0.8964999914169312
182,0.1585707664489746,0.9482171535491943,0.3255060017108917,0.8950999975204468
183,0.1551489382982254,0.9497395753860474,0.335237056016922,0.8920000195503235
184,0.1543775051832199,0.9488381147384644,0.33811095356941223,0.8942000269889832
185,0.1581895798444748,0.9488180875778198,0.3267424404621124,0.8970000147819519
186,0.15508662164211273,0.9485576748847961,0.3322359621524811,0.8942999839782715
187,0.15824076533317566,0.9469751715660095,0.3306826055049896,0.8952000141143799
188,0.15509817004203796,0.9483974575996399,0.3368450105190277,0.8948000073432922
189,0.1533971130847931,0.9487379789352417,0.3386417627334595,0.8937000036239624
190,0.15043486654758453,0.9503806233406067,0.33953794836997986,0.8935999870300293
191,0.15340322256088257,0.9502203464508057,0.342509925365448,0.8934000134468079
192,0.15056274831295013,0.9503205418586731,0.3377982974052429,0.8938999772071838
193,0.15178582072257996,0.9492387771606445,0.3338671922683716,0.8962000012397766
194,0.1542036086320877,0.947576105594635,0.34473803639411926,0.892300009727478
195,0.15465927124023438,0.9483373165130615,0.3368595540523529,0.8924000263214111
196,0.15339532494544983,0.9491786956787109,0.33974573016166687,0.8928999900817871
197,0.15165561437606812,0.9490985870361328,0.3389120399951935,0.8909000158309937
198,0.14968663454055786,0.9510216116905212,0.34363996982574463,0.8913999795913696
199,0.15361811220645905,0.9489983916282654,0.3411196768283844,0.8919000029563904
